55244	adrenal gland
55244	an3-ca
55244	dendritic cells
55244	eosinophil
55244	granulocytes
55244	hep g2
55244	kidney
55244	liver
55244	plasmacytoid dc
55244	pons and medulla
55244	u-266/70
55245	skeletal muscle
55247	hdlm-2
55247	hl-60
55247	karpas-707
55247	lymphoid tissue
55247	molt-4
55248	brain
55256	liver
55257	testis
55259	b-cells
55259	daudi
55259	fallopian tube
55259	granulocytes
55259	neutrophil
55259	pituitary gland
55259	testis
55260	skeletal muscle
55260	u-266/70
55267	breast
55267	hela
55267	karpas-707
55267	pc-3
55268	bewo
55268	hhstec
55268	liver
55268	thp-1
55273	asc diff
55273	asc tert1
55273	breast
55273	hhstec
55273	hskmc
55273	lung
55273	u-87 mg
55273	wm-115
55277	hdlm-2
55277	liver
55277	rh-30
55278	b-cells
55278	memory b-cell
55278	naive b-cell
55279	u-2197
55281	asc diff
55281	basophil
55281	blood
55281	granulocytes
55281	neutrophil
55282	blood
55282	dendritic cells
55282	hbf tert88
55282	htec/svtert24-b
55282	placenta
55282	plasmacytoid dc
55282	testis
55282	time
55283	adrenal gland
55283	bj htert+
55283	hap1
55283	memory cd4 t-cell
55283	pituitary gland
55283	rh-30
55283	sk-mel-30
55283	t-cells
55286	granulocytes
55286	neutrophil
55286	pancreas
55286	placenta
55286	rt4
55286	sk-br-3
55286	t-47d
55287	esophagus
55287	granulocytes
55287	hbec3-kt
55287	htcepi
55287	htert-hme1
55287	lymphoid tissue
55287	neutrophil
55287	placenta
55287	rt4
55287	tongue
55289	a-431
55289	epididymis
55289	lung
55289	neutrophil
55289	placenta
55289	rpmi-8226
55289	rt4
55289	u-266/70
55294	brain
55294	skin 1
55294	u-266/70
55296	lhcn-m2
55300	intestine
55303	blood
55303	huvec tert2
55304	karpas-707
55304	mait t-cell
55304	nk-cell
55304	nk-cells
55304	placenta
55304	pons and medulla
55304	rptec tert1
55304	t-cells
55304	u-2197
55304	u-87 mg
55311	hek 293
55314	bewo
55314	brain
55314	classical monocyte
55314	dendritic cells
55314	htcepi
55314	intermediate monocyte
55314	monocytes
55314	myeloid dc
55314	plasmacytoid dc
55315	bewo
55315	hep g2
55315	rt4
55321	brain
55321	caco-2
55321	hep g2
55321	intestine
55321	k-562
55321	karpas-707
55321	memory b-cell
55322	basophil
55323	granulocytes
55323	neutrophil
55323	u-2197
55328	a-431
55328	fhdf/tert166
55328	hskmc
55329	brain
55329	cerebellum
55329	testis
55332	bj htert+
55332	breast
55332	lung
55335	b-cells
55335	basophil
55335	dendritic cells
55335	granulocytes
55335	heart muscle
55335	reh
55335	skeletal muscle
55335	thp-1
55335	u-266/70
55336	u-266/70
55337	bj htert+ sv40 large t+
55337	bj htert+ sv40 large t+ rasg12v
55337	liver
55340	blood
55340	lymphoid tissue
55340	molt-4
55340	nk-cells
55340	t-cells
55342	daudi
55342	u-698
55343	liver
55344	basal ganglia
55344	brain
55344	cerebellum
55344	cerebral cortex
55344	hel
55344	pons and medulla
55345	lymphoid tissue
55349	basophil
55349	caco-2
55349	granulocytes
55349	hep g2
55349	kidney
55349	liver
55349	t-47d
55349	t-cells
55349	t-reg
55350	blood
55350	bone marrow
55350	daudi
55350	efo-21
55350	granulocytes
55350	htcepi
55350	liver
55350	neutrophil
55351	b-cells
55351	dendritic cells
55351	huvec tert2
55351	kidney
55351	lymphoid tissue
55351	naive b-cell
55351	plasmacytoid dc
55351	reh
55351	u-2197
55351	wm-115
55353	basophil
55353	granulocytes
55353	hel
55353	t-cells
55355	bone marrow
55355	granulocytes
55355	lymphoid tissue
55355	monocytes
55355	t-cells
55355	t-reg
55355	testis
55356	bone marrow
55356	brain
55356	granulocytes
55356	htcepi
55356	htert-hme1
55356	monocytes
55356	nb-4
55356	neutrophil
55356	thp-1
55357	a-431
55357	classical monocyte
55357	hacat
55359	capan-2
55359	hdlm-2
55359	hmc-1
55359	huvec tert2
55359	intestine
55359	nk-cell
55359	nk-cells
55359	stomach 1
55359	time
55364	basophil
55364	granulocytes
55365	classical monocyte
55365	hskmc
55365	intermediate monocyte
55365	kidney
55365	liver
55365	monocytes
55366	basophil
55366	hap1
55366	intermediate monocyte
55366	rptec tert1
55366	u-2197
55367	bewo
55367	lymphoid tissue
55370	adipose - subcutaneous
55370	adipose - visceral (omentum)
55370	adrenal gland
55370	artery - aorta
55370	artery - coronary
55370	artery - tibial
55370	bladder
55370	brain - cerebellar hemisphere
55370	brain - cerebellum
55370	brain - cortex
55370	brain - hypothalamus
55370	brain - spinal cord (cervical c-1)
55370	brain - substantia nigra
55370	breast - mammary tissue
55370	cells - cultured fibroblasts
55370	cells - ebv-transformed lymphocytes
55370	cervix - ectocervix
55370	cervix - endocervix
55370	colon - sigmoid
55370	colon - transverse
55370	esophagus - gastroesophageal junction
55370	esophagus - mucosa
55370	esophagus - muscularis
55370	fallopian tube
55370	heart - atrial appendage
55370	heart - left ventricle
55370	kidney - cortex
55370	kidney - medulla
55370	lung
55370	minor salivary gland
55370	muscle - skeletal
55370	nerve - tibial
55370	ovary
55370	pancreas
55370	pituitary
55370	prostate
55370	skin - not sun exposed (suprapubic)
55370	skin - sun exposed (lower leg)
55370	small intestine - terminal ileum
55370	spleen
55370	stomach
55370	testis
55370	thyroid
55370	uterus
55370	vagina
55370	whole blood
55384	adipose - subcutaneous
55384	adipose - visceral (omentum)
55384	adrenal gland
55384	artery - aorta
55384	artery - coronary
55384	artery - tibial
55384	bladder
55384	brain - amygdala
55384	brain - anterior cingulate cortex (ba24)
55384	brain - caudate (basal ganglia)
55384	brain - cerebellar hemisphere
55384	brain - cerebellum
55384	brain - cortex
55384	brain - frontal cortex (ba9)
55384	brain - hippocampus
55384	brain - hypothalamus
55384	brain - nucleus accumbens (basal ganglia)
55384	brain - putamen (basal ganglia)
55384	brain - spinal cord (cervical c-1)
55384	brain - substantia nigra
55384	breast - mammary tissue
55384	cells - cultured fibroblasts
55384	cervix - ectocervix
55384	cervix - endocervix
55384	colon - sigmoid
55384	colon - transverse
55384	esophagus - gastroesophageal junction
55384	esophagus - mucosa
55384	esophagus - muscularis
55384	fallopian tube
55384	heart - atrial appendage
55384	heart - left ventricle
55384	kidney - cortex
55384	kidney - medulla
55384	liver
55384	lung
55384	minor salivary gland
55384	muscle - skeletal
55384	nerve - tibial
55384	ovary
55384	pancreas
55384	pituitary
55384	prostate
55384	skin - not sun exposed (suprapubic)
55384	skin - sun exposed (lower leg)
55384	small intestine - terminal ileum
55384	spleen
55384	stomach
55384	testis
55384	thyroid
55384	uterus
55384	vagina
55388	bone marrow
55388	lymphoid tissue
55422	adrenal gland
55422	hek 293
55422	ovary
55422	rt4
55432	bone marrow
55432	hel
55432	k-562
55437	lhcn-m2
55449	adipose - subcutaneous
55449	adipose - visceral (omentum)
55449	adrenal gland
55449	artery - aorta
55449	artery - coronary
55449	artery - tibial
55449	bladder
55449	brain - amygdala
55449	brain - anterior cingulate cortex (ba24)
55449	brain - caudate (basal ganglia)
55449	brain - cerebellar hemisphere
55449	brain - cerebellum
55449	brain - cortex
55449	brain - frontal cortex (ba9)
55449	brain - hippocampus
55449	brain - hypothalamus
55449	brain - nucleus accumbens (basal ganglia)
55449	brain - putamen (basal ganglia)
55449	brain - spinal cord (cervical c-1)
55449	brain - substantia nigra
55449	breast - mammary tissue
55449	cells - cultured fibroblasts
55449	cells - ebv-transformed lymphocytes
55449	cervix - ectocervix
55449	cervix - endocervix
55449	colon - sigmoid
55449	colon - transverse
55449	esophagus - gastroesophageal junction
55449	esophagus - mucosa
55449	esophagus - muscularis
55449	fallopian tube
55449	heart - atrial appendage
55449	heart - left ventricle
55449	kidney - cortex
55449	kidney - medulla
55449	liver
55449	lung
55449	minor salivary gland
55449	muscle - skeletal
55449	nerve - tibial
55449	ovary
55449	pancreas
55449	pituitary
55449	prostate
55449	skin - not sun exposed (suprapubic)
55449	skin - sun exposed (lower leg)
55449	small intestine - terminal ileum
55449	spleen
55449	stomach
55449	testis
55449	thyroid
55449	uterus
55449	vagina
55449	whole blood
55450	an3-ca
55450	b-cells
55450	brain
55450	capan-2
55450	gdt-cell
55450	hep g2
55450	sk-br-3
55450	t-cells
55454	bone marrow
55466	capan-2
55466	heart muscle
55466	hela
55466	rt4
55466	sclc-21h
55466	siha
55466	skeletal muscle
55466	thp-1
55471	testis
55472	adipose - subcutaneous
55472	adipose - visceral (omentum)
55472	adrenal gland
55472	artery - aorta
55472	artery - coronary
55472	artery - tibial
55472	bladder
55472	brain - cerebellar hemisphere
55472	brain - cerebellum
55472	breast - mammary tissue
55472	cells - cultured fibroblasts
55472	cells - ebv-transformed lymphocytes
55472	cervix - ectocervix
55472	cervix - endocervix
55472	colon - sigmoid
55472	colon - transverse
55472	esophagus - gastroesophageal junction
55472	esophagus - mucosa
55472	esophagus - muscularis
55472	fallopian tube
55472	heart - atrial appendage
55472	lung
55472	minor salivary gland
55472	muscle - skeletal
55472	nerve - tibial
55472	ovary
55472	pituitary
55472	prostate
55472	small intestine - terminal ileum
55472	spleen
55472	stomach
55472	testis
55472	thyroid
55472	uterus
55472	vagina
55501	hmc-1
55501	nb-4
55501	u-266/70
55502	brain
55502	eosinophil
55502	granulocytes
55502	nb-4
55502	sclc-21h
55502	sk-mel-30
55502	u-937
55503	bewo
55503	hacat
55503	pancreas
55503	placenta
55503	rt4
55503	salivary gland
55503	sk-br-3
55503	t-47d
55504	asc tert1
55504	b-cells
55504	bj htert+
55504	fhdf/tert166
55504	hep g2
55504	naive b-cell
55504	salivary gland
55504	sk-mel-30
55504	skin 1
55504	t-cells
55504	t-reg
55504	wm-115
55505	blood
55506	af22
55506	an3-ca
55506	dendritic cells
55506	monocytes
55506	sclc-21h
55506	sh-sy5y
55506	t-cells
55507	b-cells
55507	blood
55507	karpas-707
55507	memory b-cell
55507	pons and medulla
55507	rpmi-8226
55507	skin 1
55507	u-266/84
55508	reh
55508	u-698
55509	blood
55509	brain
55509	daudi
55509	dendritic cells
55509	dendritic cells
55509	hdlm-2
55509	intermediate monocyte
55509	liver
55509	monocytes
55509	myeloid dc
55509	nb-4
55509	non-classical monocyte
55509	plasmacytoid dc
55509	sclc-21h
55509	u-698
55510	bewo
55510	capan-2
55510	hhstec
55510	testis
55510	u-2 os
55511	an3-ca
55511	k-562
55511	karpas-707
55511	testis
55511	u-2 os
55511	u-266/70
55511	u-266/84
55512	blood
55512	dendritic cells
55512	hmc-1
55512	intestine
55512	lymphoid tissue
55512	molt-4
55512	plasmacytoid dc
55512	rpmi-8226
55512	sclc-21h
55515	brain
55515	hel
55515	hmc-1
55515	k-562
55515	pituitary gland
55515	sh-sy5y
55521	dendritic cells
55521	granulocytes
55521	monocytes
55521	myeloid dc
55521	non-classical monocyte
55521	rh-30
55521	sclc-21h
55521	sh-sy5y
55521	testis
55526	liver
55526	t-47d
55527	bone marrow
55527	skeletal muscle
55529	granulocytes
55529	neutrophil
55530	brain
55530	karpas-707
55530	rpmi-8226
55530	sclc-21h
55530	sh-sy5y
55530	u-266/84
55531	brain
55531	huvec tert2
55531	pituitary gland
55531	rh-30
55531	skin 1
55534	basophil
55534	cerebellum
55534	huvec tert2
55534	sclc-21h
55534	sh-sy5y
55534	wm-115
55536	eosinophil
55536	lymphoid tissue
55536	memory b-cell
55536	naive b-cell
55536	naive cd4 t-cell
55536	plasmacytoid dc
55539	brain - hippocampus
55539	brain - spinal cord (cervical c-1)
55539	brain - substantia nigra
55539	testis
55540	caco-2
55540	hep g2
55540	kidney
55540	liver
55544	bone marrow
55544	daudi
55544	skeletal muscle
55544	u-698
55545	spleen
55553	caco-2
55553	granulocytes
55553	hap1
55553	htcepi
55553	intestine
55553	kidney
55553	neutrophil
55553	sk-mel-30
55553	wm-115
55554	intestine
55554	rpmi-8226
55554	salivary gland
55558	hela
55561	bewo
55561	cerebellum
55561	hacat
55561	mait t-cell
55561	mcf7
55561	rt4
55561	sk-br-3
55561	t-47d
55565	af22
55565	b-cells
55565	brain
55565	memory b-cell
55565	naive b-cell
55565	sclc-21h
55565	t-cells
55565	testis
55567	bj htert+ sv40 large t+
55567	caco-2
55567	capan-2
55567	fallopian tube
55567	htec/svtert24-b
55567	testis
55567	u-698
55568	ovary
55568	time
55573	u-698
55576	bewo
55576	hacat
55576	lymphoid tissue
55576	rh-30
55582	granulocytes
55582	neutrophil
55582	testis
55584	brain
55584	fallopian tube
55584	naive cd4 t-cell
55584	naive cd8 t-cell
55584	pituitary gland
55584	pons and medulla
55584	salivary gland
55584	skin 1
55584	t-cells
55584	u-87 mg
55586	hdlm-2
55586	hep g2
55586	karpas-707
55586	kidney
55586	u-266/70
55589	hel
55589	hmc-1
55592	adipose - subcutaneous
55592	adipose - visceral (omentum)
55592	adrenal gland
55592	artery - aorta
55592	artery - coronary
55592	artery - tibial
55592	bladder
55592	brain - caudate (basal ganglia)
55592	brain - cerebellar hemisphere
55592	brain - cerebellum
55592	brain - cortex
55592	brain - frontal cortex (ba9)
55592	brain - hippocampus
55592	brain - hypothalamus
55592	brain - nucleus accumbens (basal ganglia)
55592	brain - spinal cord (cervical c-1)
55592	brain - substantia nigra
55592	breast - mammary tissue
55592	cells - ebv-transformed lymphocytes
55592	cervix - ectocervix
55592	cervix - endocervix
55592	colon - sigmoid
55592	colon - transverse
55592	esophagus - gastroesophageal junction
55592	esophagus - mucosa
55592	esophagus - muscularis
55592	fallopian tube
55592	heart - atrial appendage
55592	kidney - cortex
55592	kidney - medulla
55592	liver
55592	lung
55592	minor salivary gland
55592	nerve - tibial
55592	ovary
55592	pancreas
55592	pituitary
55592	prostate
55592	skin - not sun exposed (suprapubic)
55592	skin - sun exposed (lower leg)
55592	small intestine - terminal ileum
55592	spleen
55592	stomach
55592	testis
55592	thyroid
55592	uterus
55592	vagina
55592	whole blood
55593	u-266/70
55601	bj htert+ sv40 large t+
55601	bj htert+ sv40 large t+ rasg12v
55602	rptec tert1
55603	asc diff
55603	fhdf/tert166
55603	hela
55603	hl-60
55603	placenta
55603	thp-1
55603	u-937
55604	rpmi-8226
55604	rptec tert1
55604	sk-br-3
55605	brain
55605	gdt-cell
55605	mait t-cell
55605	memory cd4 t-cell
55605	memory cd8 t-cell
55605	naive cd8 t-cell
55605	nk-cell
55605	nk-cells
55605	sh-sy5y
55605	t-cells
55605	t-reg
55607	basophil
55607	granulocytes
55607	hap1
55607	nk-cell
55607	nk-cells
55607	rh-30
55612	a-431
55612	capan-2
55612	gdt-cell
55612	hacat
55612	hbec3-kt
55612	rt4
55612	t-cells
55613	daudi
55613	karpas-707
55613	ntera-2
55613	retina
55613	u-2197
55614	sk-br-3
55615	monocytes
55615	t-cells
55615	u-266/70
55616	asc diff
55616	asc tert1
55616	hskmc
55616	monocytes
55616	non-classical monocyte
55619	bj
55619	brain
55619	hdlm-2
55619	lymphoid tissue
55619	time
55620	a-431
55620	dendritic cells
55620	hacat
55620	intestine
55620	mcf7
55620	nk-cell
55620	nk-cells
55620	rt4
55620	t-cells
55630	bj htert+
55630	capan-2
55630	hep g2
55630	intestine
55630	k-562
55630	ntera-2
55630	pancreas
55630	t-reg
55630	testis
55632	testis
55633	u-698
55635	lymphoid tissue
55635	t-cells
55635	t-reg
55635	testis
55636	af22
55636	b-cells
55636	brain
55636	granulocytes
55636	sclc-21h
55636	t-cells
55638	b-cells
55638	hacat
55638	memory b-cell
55638	naive b-cell
55638	pancreas
55638	pc-3
55638	sk-br-3
55640	asc diff
55640	asc tert1
55640	bewo
55640	classical monocyte
55640	dendritic cells
55640	intermediate monocyte
55640	intestine
55640	mcf7
55640	monocytes
55640	myeloid dc
55640	non-classical monocyte
55646	testis
55647	caco-2
55647	sk-br-3
55647	t-47d
55650	htcepi
55652	brain
55652	efo-21
55653	blood
55653	daudi
55653	lymphoid tissue
55653	memory b-cell
55653	naive b-cell
55653	u-698
55663	hek 293
55664	hdlm-2
55664	skeletal muscle
55666	skeletal muscle
55679	b-cells
55679	bj htert+
55679	fhdf/tert166
55679	hhstec
55679	molt-4
55679	naive b-cell
55679	smooth muscle
55679	t-cells
55679	time
55681	breast
55681	huvec tert2
55681	lymphoid tissue
55684	skeletal muscle
55686	cerebellum
55686	mcf7
55691	htec/svtert24-b
55691	time
55691	wm-115
55693	non-classical monocyte
55693	testis
55698	an3-ca
55698	brain
55698	hek 293
55698	ntera-2
55698	sclc-21h
55698	sh-sy5y
55698	testis
55700	neutrophil
55700	skeletal muscle
55701	af22
55701	asc diff
55701	asc tert1
55701	b-cells
55701	dendritic cells
55701	eosinophil
55701	granulocytes
55701	monocytes
55701	naive b-cell
55701	neutrophil
55704	efo-21
55704	htec/svtert24-b
55704	placenta
55704	plasmacytoid dc
55704	testis
55704	u-138 mg
55704	u-2197
55704	u-87 mg
55711	eosinophil
55711	hel
55711	huvec tert2
55711	nb-4
55711	sk-br-3
55711	time
55713	af22
55713	bewo
55713	dendritic cells
55713	nk-cell
55713	nk-cells
55713	ntera-2
55713	plasmacytoid dc
55713	sclc-21h
55715	a549
55715	caco-2
55715	gdt-cell
55715	granulocytes
55715	neutrophil
55715	sh-sy5y
55715	t-cells
55719	rh-30
55721	testis
55722	b-cells
55722	hdlm-2
55722	hela
55722	nk-cells
55722	t-cells
55723	blood
55723	granulocytes
55723	lymphoid tissue
55723	neutrophil
55723	testis
55728	lymphoid tissue
55728	molt-4
55732	lymphoid tissue
55733	blood
55733	dendritic cells
55733	karpas-707
55733	plasmacytoid dc
55733	reh
55733	rpmi-8226
55733	testis
55748	karpas-707
55748	rpmi-8226
55750	nk-cell
55751	parathyroid gland
55752	fhdf/tert166
55753	an3-ca
55753	kidney
55753	liver
55753	memory cd8 t-cell
55753	rptec tert1
55753	sh-sy5y
55753	sk-br-3
55753	t-cells
55762	rt4
55764	testis
55765	bewo
55765	caco-2
55765	capan-2
55765	hacat
55765	intestine
55765	rpmi-8226
55766	a549
55766	mcf7
55766	rt4
55766	testis
55771	lymphoid tissue
55771	non-classical monocyte
55776	testis
55779	brain
55779	epididymis
55779	pons and medulla
55779	testis
55784	hel
55784	hmc-1
55784	lymphoid tissue
55784	neutrophil
55784	u-698
55784	u-87 mg
55785	b-cells
55785	daudi
55785	dendritic cells
55785	intermediate monocyte
55785	monocytes
55786	rt4
55789	lymphoid tissue
55789	placenta
55789	t-reg
55790	a549
55790	b-cells
55790	bj htert+
55790	granulocytes
55790	rptec tert1
55790	t-cells
55790	thyroid gland
55790	u-2197
55790	u-87 mg
55793	basophil
55793	eosinophil
55793	granulocytes
55793	neutrophil
55793	t-47d
55796	caco-2
55796	hep g2
55796	placenta
55799	bj htert+
55799	brain
55799	hap1
55799	hela
55799	skeletal muscle
55800	brain
55800	caco-2
55800	htcepi
55800	rh-30
55800	sclc-21h
55800	sh-sy5y
55801	hdlm-2
55801	lymphoid tissue
55801	mait t-cell
55801	memory cd4 t-cell
55801	memory cd8 t-cell
55801	t-cells
55801	t-reg
55801	tongue
55801	urinary bladder
55802	blood
55803	classical monocyte
55803	dendritic cells
55803	efo-21
55803	hap1
55803	hek 293
55803	intermediate monocyte
55803	monocytes
55803	myeloid dc
55803	non-classical monocyte
55803	rpmi-8226
55805	testis
55805	u-266/70
55806	a549
55806	efo-21
55806	hacat
55806	siha
55806	skin 1
55806	t-47d
55806	tongue
55808	efo-21
55808	hacat
55808	hel
55808	intestine
55808	k-562
55808	memory cd4 t-cell
55808	naive cd4 t-cell
55808	t-cells
55809	hdlm-2
55815	an3-ca
55815	fallopian tube
55815	siha
55815	testis
55816	af22
55816	asc diff
55816	htec/svtert24-b
55816	skeletal muscle
55816	u-138 mg
55821	testis
55821	u-266/84
55825	hep g2
55825	liver
55825	rptec tert1
55827	skeletal muscle
55829	dendritic cells
55829	karpas-707
55829	plasmacytoid dc
55830	asc tert1
55830	bj htert+
55830	gdt-cell
55830	hskmc
55830	rptec tert1
55840	bone marrow
55840	cells - ebv-transformed lymphocytes
55840	daudi
55840	hl-60
55840	memory b-cell
55840	naive b-cell
55840	thp-1
55840	u-698
55840	u-937
55841	ductus deferens
55841	t-47d
55843	blood
55843	bone marrow
55843	daudi
55843	hel
55843	hl-60
55843	lymphoid tissue
55843	molt-4
55843	nb-4
55843	thp-1
55843	u-698
55843	u-937
55844	pancreas
55847	parathyroid gland
55848	hdlm-2
55852	dendritic cells
55852	plasmacytoid dc
55853	adipose - subcutaneous
55853	adipose - visceral (omentum)
55853	adrenal gland
55853	artery - aorta
55853	artery - coronary
55853	artery - tibial
55853	bladder
55853	brain - amygdala
55853	brain - anterior cingulate cortex (ba24)
55853	brain - caudate (basal ganglia)
55853	brain - cerebellar hemisphere
55853	brain - cerebellum
55853	brain - cortex
55853	brain - frontal cortex (ba9)
55853	brain - hippocampus
55853	brain - hypothalamus
55853	brain - nucleus accumbens (basal ganglia)
55853	brain - putamen (basal ganglia)
55853	brain - spinal cord (cervical c-1)
55853	brain - substantia nigra
55853	breast - mammary tissue
55853	cells - cultured fibroblasts
55853	cells - ebv-transformed lymphocytes
55853	cervix - ectocervix
55853	cervix - endocervix
55853	colon - sigmoid
55853	colon - transverse
55853	esophagus - gastroesophageal junction
55853	esophagus - mucosa
55853	esophagus - muscularis
55853	fallopian tube
55853	heart - atrial appendage
55853	heart - left ventricle
55853	kidney - cortex
55853	kidney - medulla
55853	liver
55853	lung
55853	minor salivary gland
55853	muscle - skeletal
55853	nerve - tibial
55853	ovary
55853	pancreas
55853	pituitary
55853	prostate
55853	skin - not sun exposed (suprapubic)
55853	skin - sun exposed (lower leg)
55853	small intestine - terminal ileum
55853	spleen
55853	stomach
55853	testis
55853	thyroid
55853	uterus
55853	vagina
55853	whole blood
55856	liver
55857	hep g2
55859	b-cells
55859	bj htert+ sv40 large t+
55859	bj htert+ sv40 large t+ rasg12v
55859	brain
55859	brain
55859	eosinophil
55859	epididymis
55859	hbf tert88
55859	hl-60
55859	htcepi
55859	nk-cells
55859	ntera-2
55859	pituitary gland
55859	sclc-21h
55859	sclc-21h
55859	sh-sy5y
55859	t-cells
55859	thp-1
55859	u-937
55861	brain
55861	dendritic cells
55861	monocytes
55861	skeletal muscle
55861	t-cells
55867	bewo
55867	caco-2
55867	epididymis
55867	hep g2
55867	kidney
55867	placenta
55871	nb-4
55872	a-431
55872	hep g2
55872	lymphoid tissue
55872	nk-cell
55872	nk-cells
55872	plasmacytoid dc
55872	t-cells
55872	t-reg
55872	testis
55872	u-251 mg
55876	intestine
55876	memory cd4 t-cell
55876	sk-br-3
55879	brain
55879	cervix, uterine
55879	hela
55879	siha
55879	u-87 mg
55885	asc diff
55885	brain
55885	lhcn-m2
55888	an3-ca
55888	ntera-2
55888	sh-sy5y
55889	karpas-707
55889	liver
55889	testis
55889	u-266/70
55889	u-266/84
55890	cerebellum
55890	dendritic cells
55890	hep g2
55890	hmc-1
55890	monocytes
55890	pancreas
55890	plasmacytoid dc
55890	rptec tert1
55890	rt4
55890	t-47d
55891	a549
55891	amygdala
55891	bewo
55891	brain
55891	daudi
55891	hacat
55891	hap1
55891	hippocampal formation
55891	karpas-707
55891	mcf7
55891	naive cd8 t-cell
55891	pc-3
55891	pons and medulla
55897	a-431
55897	adipose tissue
55897	hdlm-2
55897	hek 293
55897	pc-3
55897	prostate
55897	sclc-21h
55901	fhdf/tert166
55901	hbec3-kt
55901	htcepi
55901	htert-hme1
55901	huvec tert2
55901	lhcn-m2
55902	basophil
55902	dendritic cells
55902	granulocytes
55902	monocytes
55902	rpmi-8226
55902	skeletal muscle
55905	myeloid dc
55905	sk-br-3
55905	u-2197
55906	af22
55906	ntera-2
55906	reh
55908	hep g2
55908	liver
55908	mcf7
55909	sk-mel-30
55911	hel
55911	hmc-1
55911	lymphoid tissue
55911	nb-4
55911	thp-1
55911	u-937
55915	a-431
55915	brain
55916	hl-60
55916	testis
55916	u-937
55917	myeloid dc
55917	time
55922	brain
55924	granulocytes
55924	htec/svtert24-b
55924	neutrophil
55924	u-87 mg
55924	wm-115
55930	a549
55930	mcf7
55930	rt4
55930	sk-br-3
55930	t-47d
55930	t-reg
55937	liver
55959	basophil
55959	classical monocyte
55959	dendritic cells
55959	efo-21
55959	granulocytes
55959	hacat
55959	hbec3-kt
55959	htcepi
55959	intermediate monocyte
55959	mcf7
55959	monocytes
55959	myeloid dc
55959	neutrophil
55959	non-classical monocyte
55959	plasmacytoid dc
55964	af22
55964	basophil
55964	brain
55964	dendritic cells
55964	granulocytes
55964	sclc-21h
55966	bewo
55966	brain
55966	dendritic cells
55966	efo-21
55966	eosinophil
55966	granulocytes
55966	htert-hme1
55966	ovary
55966	plasmacytoid dc
55966	rptec tert1
55967	skeletal muscle
55968	brain - cerebellar hemisphere
55968	brain - cerebellum
55968	nerve - tibial
55968	testis
55971	plasmacytoid dc
55971	sk-br-3
55975	daudi
55975	lymphoid tissue
55975	u-266/70
55975	u-266/84
55975	u-698
55997	brain
55997	pancreas
55997	pituitary gland
55997	prostate
55997	rpmi-8226
55997	sclc-21h
55997	stomach 1
55998	epididymis
55998	pc-3
55999	testis
56000	fallopian tube
56000	gallbladder
56000	hel
56000	hl-60
56000	nb-4
56000	testis
56000	thp-1
56000	u-2197
56000	u-937
56001	epididymis
56001	epididymis
56001	testis
56001	u-266/84
56001	u-266/84
56033	an3-ca
56033	hippocampal formation
56033	hmc-1
56033	ntera-2
56033	stomach 1
56033	thp-1
56034	af22
56034	classical monocyte
56034	fhdf/tert166
56034	intermediate monocyte
56034	monocytes
56034	non-classical monocyte
56034	u-138 mg
56062	adrenal gland
56062	af22
56062	brain
56062	hhstec
56062	huvec tert2
56062	memory cd8 t-cell
56062	ntera-2
56062	rh-30
56062	t-cells
56062	t-reg
56062	time
56097	brain
56097	u-138 mg
56097	u-251 mg
56097	u-87 mg
56098	brain
56098	reh
56098	sclc-21h
56098	sh-sy5y
56099	an3-ca
56099	hskmc
56099	plasmacytoid dc
56100	af22
56100	brain
56100	efo-21
56100	hskmc
56100	neutrophil
56101	asc diff
56101	asc tert1
56101	bj htert+ sv40 large t+
56101	bj htert+ sv40 large t+ rasg12v
56101	gdt-cell
56101	parathyroid gland
56102	asc diff
56102	asc tert1
56102	time
56103	asc diff
56103	asc tert1
56103	lhcn-m2
56103	reh
56104	asc diff
56104	asc tert1
56104	brain
56104	naive cd8 t-cell
56104	pituitary gland
56104	t-47d
56104	t-cells
56105	asc diff
56105	asc tert1
56105	brain
56105	dendritic cells
56105	hskmc
56105	plasmacytoid dc
56105	reh
56105	sk-mel-30
56105	wm-115
56106	af22
56106	brain
56106	hskmc
56106	t-47d
56106	u-2197
56107	efo-21
56107	hskmc
56107	time
56107	u-87 mg
56108	asc tert1
56108	bj htert+
56108	brain
56108	sh-sy5y
56108	t-47d
56109	brain
56109	sclc-21h
56109	t-47d
56109	wm-115
56111	asc tert1
56111	bj
56111	hskmc
56111	huvec tert2
56111	mait t-cell
56111	t-cells
56111	u-87 mg
56112	af22
56112	bj
56112	efo-21
56113	asc tert1
56113	bj
56113	fhdf/tert166
56113	hskmc
56114	brain
56114	lhcn-m2
56114	t-47d
56114	wm-115
56120	testis
56121	af22
56121	lhcn-m2
56121	memory cd8 t-cell
56121	t-cells
56121	wm-115
56122	sh-sy5y
56122	siha
56123	efo-21
56123	granulocytes
56123	neutrophil
56123	t-47d
56123	u-2197
56124	an3-ca
56124	asc diff
56124	efo-21
56124	rh-30
56124	u-2 os
56124	u-2197
56126	asc diff
56126	asc tert1
56126	efo-21
56126	u-2197
56127	asc diff
56127	asc tert1
56127	brain
56127	sh-sy5y
56128	efo-21
56128	t-47d
56128	u-138 mg
56128	u-2197
56129	asc diff
56129	efo-21
56129	u-138 mg
56129	u-2197
56129	u-87 mg
56129	wm-115
56130	efo-21
56130	parathyroid gland
56130	sh-sy5y
56130	t-47d
56130	u-2197
56130	wm-115
56131	sclc-21h
